"dep","dur","mem","wday","temp","prec","rushhour"
2021-09-19 15:38:21,1287,0,"Sunday",15.4,0,2
2021-09-19 18:42:14,1063,0,"Sunday",15.4,0,2
2021-09-05 15:09:24,3220,0,"Sunday",19.5,13.6,2
2021-09-26 17:38:55,548,0,"Sunday",16.7,0,2
2021-10-24 09:08:54,545,0,"Sunday",7.3,0,1
2021-10-03 08:19:34,771,0,"Sunday",13,0.7,1
2021-10-10 08:44:43,1602,0,"Sunday",16.2,0,1
2021-10-17 08:52:31,1226,0,"Sunday",11.1,0.2,1
2021-10-10 08:15:08,1837,0,"Sunday",16.2,0,1
2021-10-10 12:29:24,400,0,"Sunday",16.2,0,3
2021-10-17 00:54:19,612,0,"Sunday",11.1,0.2,3
2021-10-17 02:31:40,715,0,"Sunday",11.1,0.2,3
2021-10-24 12:30:40,592,0,"Sunday",7.3,0,3
2021-10-03 21:15:54,509,0,"Sunday",13,0.7,3
2021-10-03 18:42:35,549,0,"Sunday",13,0.7,2
2021-10-17 18:24:57,1513,0,"Sunday",11.1,0.2,2
2021-10-24 15:10:25,923,0,"Sunday",7.3,0,2
2021-10-03 17:02:27,587,0,"Sunday",13,0.7,2
2021-10-03 15:30:42,570,0,"Sunday",13,0.7,2
2021-05-13 09:21:21,1240,0,"Thursday",13.4,0,1
2021-05-06 06:16:28,796,0,"Thursday",10.2,0,1
2021-05-06 08:20:21,479,0,"Thursday",10.2,0,1
2021-05-27 07:07:15,258,0,"Thursday",11.5,0,1
2021-05-13 09:54:09,1184,0,"Thursday",13.4,0,1
2021-05-20 13:44:25,5799,0,"Thursday",23.4,0,3
2021-05-13 19:34:19,378,0,"Thursday",13.4,0,3
2021-05-06 19:03:19,868,0,"Thursday",10.2,0,3
2021-05-27 19:51:19,229,0,"Thursday",11.5,0,3
2021-05-20 20:50:00,553,0,"Thursday",23.4,0,3
2021-05-20 15:26:16,1912,0,"Thursday",23.4,0,2
2021-05-06 15:06:50,1146,0,"Thursday",10.2,0,2
2021-05-20 18:46:25,1003,0,"Thursday",23.4,0,2
2021-05-13 15:17:04,1351,0,"Thursday",13.4,0,2
2021-05-20 16:53:28,2285,0,"Thursday",23.4,0,2
2021-06-10 08:13:08,914,0,"Thursday",18.5,0,1
2021-06-10 09:49:54,487,0,"Thursday",18.5,0,1
2021-06-17 07:50:06,1827,0,"Thursday",18.2,0,1
2021-06-10 08:38:40,745,0,"Thursday",18.5,0,1
2021-06-24 09:19:20,1680,0,"Thursday",20.4,0,1
2021-06-24 02:51:29,3137,0,"Thursday",20.4,0,3
2021-06-24 10:55:05,1344,0,"Thursday",20.4,0,3
2021-06-17 23:57:15,478,0,"Thursday",18.2,0,3
2021-06-24 19:10:39,1096,0,"Thursday",20.4,0,3
2021-06-17 14:53:02,663,0,"Thursday",18.2,0,3
2021-06-17 18:39:49,894,0,"Thursday",18.2,0,2
2021-06-24 17:08:29,3038,0,"Thursday",20.4,0,2
2021-06-10 15:52:04,442,0,"Thursday",18.5,0,2
2021-06-24 15:25:44,2318,0,"Thursday",20.4,0,2
2021-06-17 16:11:48,684,0,"Thursday",18.2,0,2
2021-07-22 07:00:09,444,0,"Thursday",19.6,0,1
2021-07-29 09:00:41,3210,0,"Thursday",17.7,0.7,1
2021-07-08 07:34:46,871,0,"Thursday",17.2,16.1,1
2021-07-29 08:05:20,594,0,"Thursday",17.7,0.7,1
2021-07-15 09:47:16,1967,0,"Thursday",25.3,3.2,1
2021-07-22 01:39:33,771,0,"Thursday",19.6,0,3
2021-07-29 21:26:24,737,0,"Thursday",17.7,0.7,3
2021-07-15 00:51:06,831,0,"Thursday",25.3,3.2,3
2021-07-22 11:53:19,1205,0,"Thursday",19.6,0,3
2021-07-01 20:16:05,1584,0,"Thursday",20.6,0,3
2021-07-22 16:43:05,1241,0,"Thursday",19.6,0,2
2021-07-01 17:55:57,4550,0,"Thursday",20.6,0,2
2021-07-15 15:23:19,738,0,"Thursday",25.3,3.2,2
2021-07-01 17:22:17,942,0,"Thursday",20.6,0,2
2021-07-15 17:18:17,1083,0,"Thursday",25.3,3.2,2
2021-08-12 08:59:30,338,0,"Thursday",26.9,0,1
2021-08-05 07:03:04,1212,0,"Thursday",22.1,0,1
2021-08-05 09:58:50,696,0,"Thursday",22.1,0,1
2021-08-19 08:34:31,537,0,"Thursday",23.7,0.5,1
2021-08-19 09:09:17,642,0,"Thursday",23.7,0.5,1
2021-08-05 00:25:31,616,0,"Thursday",22.1,0,3
2021-08-26 22:53:14,290,0,"Thursday",27.6,0,3
2021-08-26 11:41:50,1669,0,"Thursday",27.6,0,3
2021-08-19 21:13:43,967,0,"Thursday",23.7,0.5,3
2021-08-12 19:51:32,1419,0,"Thursday",26.9,0,3
2021-08-05 18:54:42,540,0,"Thursday",22.1,0,2
